X,Y,Z,Time,Distance,Stability,X_ref,Y_ref,Z_ref
-11.920101691192391,-13.686674196381327,-17.4905527093108,353.44,1.4978102105853803,T1,1.7878895671350614,-6.808032132508161,10.091774190210643
-11.98393848813197,-13.807780077106772,-17.83241987395158,353.45,1.395700986666135,T1,0.654181600070828,-7.160654893990949,9.820039712984054
-12.05247422546027,-13.933587811862825,-18.19466562638325,353.46,1.282674078283188,T1,-0.5826232260273316,-7.108247439574561,9.653300880277602
-12.125394499688905,-14.064731799664159,-18.577589319541595,353.47,1.187737227272314,T1,-1.7802617533037735,-6.680957518087925,9.607548601721689
-12.202380805121503,-14.201872551368332,-18.981123468716007,353.48,1.107132962101746,T1,-2.495498739631715,-6.230199263456828,9.654582414641077
-12.283113098647819,-14.345687225527714,-19.404766304160564,353.49,1.0371499372352562,T1,-3.372709061377043,-5.396210909121108,9.852076589156898
-12.367273752454455,-14.496863950870354,-19.84752566394152,353.5,0.9744619326667875,T1,-3.9516093084479316,-4.486280134896483,10.192379686828888
-12.454553306842543,-14.656100533985576,-20.307878658569784,353.51,0.9166813633155246,T1,-4.179523432980279,-3.6073009915511056,10.62966238794063
-12.544658232482721,-14.824107629689168,-20.78375019169383,353.52,0.8631782680176617,T1,-4.122928668351275,-3.078784000775004,10.939266070839851
-12.637320657775376,-15.001615878919154,-21.272511542185594,353.53,0.8161813015119075,T1,-3.7350799984962517,-2.4210989167668244,11.377039460447683
-12.732309735660651,-15.18938593869129,-21.77099806937465,353.54,0.7819845522442331,T1,-3.0402143545134557,-1.976171567225128,11.744415327595714
-12.829444044411632,-15.388219787623209,-22.275543095570907,353.55,0.7714482424524647,T1,-2.4582672156461087,-1.8198624933879393,11.947371859941239
-12.928604172271736,-15.598971237707413,-22.78202354330724,353.56,0.7980395122848144,T1,-1.5060376288193993,-1.8138962651857238,12.204881804380712
-13.029744461932227,-15.822553267164945,-23.285912205142008,353.57,0.8572154158992469,T1,-0.5813327518867917,-2.0850859759552725,12.420547864730986
