X,Y,Z,Time,Distance,Stability,X_ref,Y_ref,Z_ref
28.73241022352115,-2.4913405649824636,6.548903754253743,195.89,15.12456495567905,T1,6.7858687222420535,2.8047111778494203,0.8144488726466043
27.69072313106154,-3.3806905184848146,7.464122921108077,195.9,15.265071930440406,T1,6.846354779374008,2.284460445723455,-0.34048533538432574
26.493154953802918,-4.0184906428144975,8.372961352209382,195.91,15.050215109852005,T1,6.738730284011436,1.8667068426542337,-1.1119045477265195
25.15622132388909,-4.403077037267668,9.269857531574036,195.92,14.695000450597258,T1,6.363020661016401,1.202685815515337,-2.242855372905519
23.694197396852093,-4.5425164279054595,10.14793206329481,195.93,14.101571174456573,T1,5.7582024000112115,0.5898187986070702,-3.30622125185347
22.119412543249357,-4.453870306270713,10.999394768270582,195.94,12.97893525413064,T1,4.974751341427968,0.1399820154019456,-4.2684287905091916
20.442915207179052,-4.161642164041744,11.815976913996284,195.95,11.780933585423465,T1,4.385633739712397,-0.01953447231577467,-4.843655221575569
18.67541577330735,-3.6955702785405835,12.589302359179205,195.96,10.530491696231385,T1,3.4568971805347646,0.0043306060248871955,-5.601980978537917
16.82839115843873,-3.088030402238371,13.31114082165765,195.97,9.255826533117306,T1,2.541601577574075,0.3659086760584188,-6.2356147641504265
14.915222225401621,-2.3713752118784623,13.97351766113582,195.98,7.991621045375064,T1,1.974485707681614,0.7823972719513759,-6.590032697482176
12.952230595253322,-1.5755443996396776,14.568680171651135,195.99,6.782047968510674,T1,1.2363985525257162,1.6137481860256815,-7.022123782800972
10.959483753402168,-0.7262275210980261,15.088940358479732,196.0,5.671866036225752,T1,0.6839573513214016,2.592733116792701,-7.343450195864896
8.961248232000225,0.15623828627004982,15.526434165402396,196.01,4.61577506262627,T1,0.366600732456736,3.594956088364595,-7.578601773145935
6.985992834563515,1.0571793684404338,15.87285724392874,196.02,3.6484347813903506,T1,0.3054517333103777,4.221049790314841,-7.708427202221892
5.065878873964529,1.9671730488590173,16.119248285070725,196.03,2.524722451372306,T1,0.4571053284516621,5.038168262345677,-7.902069441891046
3.2357214655223636,2.881077831731716,16.255886148127644,196.04,1.7034973204117685,T1,0.89878605937295,5.671449776261837,-8.137531440831612
1.5314617978126925,3.7967312333809757,16.272349933383722,196.05,1.5329831627258867,T1,1.3382042593989627,5.986174129057063,-8.333757766644615
-0.01175046145778974,4.713553785722793,16.157767779850694,196.06,1.5444789408122024,T1,2.164944126860364,6.309858226611588,-8.694975446370695
-1.3617096047023758,5.631270423788192,15.901254614843003,196.07,1.1467440401645264,T1,3.1080351336768706,6.487892421061311,-9.133947389714999
-2.4913405649824636,6.548903754253743,15.49251559511333,196.08,1.14119963568489,T1,4.056452766193217,6.563281144197621,-9.648547330377733
-3.3806905184848146,7.464122921108077,14.92257511480895,196.09,2.2318265462360363,T1,4.636161308165114,6.574113341000022,-10.037169829588889
-4.0184906428144975,8.372961352209382,14.184583367654554,196.1,2.7543059633239,T1,5.354092644628124,6.544248550143924,-10.698277900275645
-4.403077037267668,9.269857531574036,13.274652116223114,196.11,2.599710773370715,T1,5.827867160824842,6.458732794061657,-11.458639084346705
-4.5425164279054595,10.14793206329481,12.192674845478768,196.12,2.784563711690282,T1,6.026724941161923,6.310033298881246,-12.305928571916255
-4.453870306270713,10.999394768270582,10.94309060813281,196.13,2.7920714270850913,T1,6.013158676324064,6.17563246811215,-12.90376502473801
-4.161642164041744,11.815976913996284,9.535553356985957,196.14,3.3040580070255023,T1,5.8130087154659495,5.936640911835258,-13.821143904002515
-3.6955702785405835,12.589302359179205,7.985467611582962,196.15,3.7787819606212234,T1,5.465793989708326,5.69700066748723,-14.733713709661043
-3.088030402238371,13.31114082165765,6.314346338527749,196.16,4.055511823131955,T1,5.192467596355657,5.57316166534353,-15.328289673987683
-2.3713752118784623,13.97351766113582,4.549939674712706,196.17,4.4621331197115826,T1,4.769202137744585,5.504104625040079,-16.188725692762702
-1.5755443996396776,14.568680171651135,2.7260775127886627,196.18,5.030442659708596,T1,4.368467498851542,5.638042158954102,-16.99780250933022
-0.7262275210980261,15.088940358479732,0.8821699445542645,196.19,5.743689178218934,T1,4.011223579445336,6.008102242578831,-17.735973667439733
0.15623828627004982,15.526434165402396,-0.9376784613677346,196.2,6.548463278021944,T1,3.8011025802582337,6.379529835046768,-18.180746057865846
1.0571793684404338,15.87285724392874,-2.68595920563827,196.21,7.462718983176507,T1,3.5353740294191716,7.087088148891581,-18.779057255343865
1.9671730488590173,16.119248285070725,-4.313435935680389,196.22,8.407462951364217,T1,3.3507402956647296,7.914836954046097,-19.322542530926068
2.881077831731716,16.255886148127644,-5.771140736872448,196.23,9.299047434851254,T1,3.284608970566144,8.785249336109809,-19.861277853219395
3.7967312333809757,16.272349933383722,-7.012578684141037,196.24,10.067432916592235,T1,3.323656656242978,9.345183813366935,-20.24024026400052
4.713553785722793,16.157767779850694,-7.9959897426949365,196.25,10.65479874867082,T1,3.515287074855239,10.080199911275297,-20.849700209590086
5.631270423788192,15.901254614843003,-8.686492827400048,196.26,10.996262227652485,T1,3.8441799054961154,10.602675956831849,-21.488388594821668
6.548903754253743,15.49251559511333,-9.057931890903575,196.27,10.40191529828695,T1,4.111665658063277,10.795133713753032,-21.90944739903067
7.464122921108077,14.92257511480895,-9.094260291826158,196.28,9.506141298336479,T1,4.52630835524905,10.820480484391448,-22.508480674034043
8.372961352209382,14.184583367654554,-8.790336715630747,196.29,8.362678080244567,T1,4.878628062325844,10.52734537299132,-23.066757579527362
9.269857531574036,13.274652116223114,-8.152060358070887,196.3,6.952514565427444,T1,5.08113647578462,9.943223094408529,-23.609770149160394
10.14793206329481,12.192674845478768,-7.195838979430142,196.31,5.281501827704667,T1,5.093911966987346,9.418775104481272,-23.97566860782454
10.999394768270582,10.94309060813281,-5.947452037983227,196.32,3.4981384564046234,T1,4.887565360027113,8.488649608865227,-24.52588151034044
11.815976913996284,9.535553356985957,-4.440431966118167,196.33,2.229646850213894,T1,4.394498241397064,7.478142195019888,-25.03885210663274
12.589302359179205,7.985467611582962,-2.714130206246323,196.34,1.136519887921355,T1,3.642734536460333,6.506818127508823,-25.455328042978962
13.31114082165765,6.314346338527749,-0.8116547891893403,196.35,1.4961545344733762,T1,3.029990936055867,5.943820272533085,-25.657619734841063
13.97351766113582,4.549939674712706,1.222138606941743,196.36,1.809278711999253,T1,2.004321402915544,5.317601967597961,-25.840948260216802
14.568680171651135,2.7260775127886627,3.342447490755978,196.37,2.297545088160157,T1,0.9254347841298077,5.044160093963613,-25.894201108390277
15.088940358479732,0.8821699445542645,5.50600436890132,196.38,3.3327233609656117,T1,0.21710873432001748,5.088029032907358,-25.865582351275467
