sessionState,prevStepMs,sensorLocation,spm,stepCounter,gpsStepLength
200,1773659130827,RIGHT_ANKLE,95.153412,144,0.000000
200,1773659131458,LEFT_ANKLE,95.353065,145,0.000000
200,1773659132045,RIGHT_ANKLE,99.838829,146,0.000000
200,1773659132723,LEFT_ANKLE,95.353065,147,0.000000
200,1773659133314,RIGHT_ANKLE,99.608223,148,0.000000
200,1773659133945,LEFT_ANKLE,97.232391,149,0.000000
200,1773659134582,RIGHT_ANKLE,96.933838,150,0.000000
200,1773659135258,LEFT_ANKLE,92.678688,151,0.000000
200,1773659135847,RIGHT_ANKLE,96.933838,152,0.000000
200,1773659136527,LEFT_ANKLE,92.678688,153,0.000000
200,1773659137118,RIGHT_ANKLE,94.823914,154,0.000000
200,1773659137795,LEFT_ANKLE,92.968842,155,0.000000
200,1773659138384,RIGHT_ANKLE,97.338905,156,0.000000
200,1773659139060,LEFT_ANKLE,92.968842,157,0.000000
200,1773659139698,RIGHT_ANKLE,94.774696,158,0.000000
200,1773659140282,LEFT_ANKLE,94.889610,159,0.000000
200,1773659140870,RIGHT_ANKLE,99.317421,160,0.000000
200,1773659141547,LEFT_ANKLE,94.947365,161,0.000000
200,1773659142185,RIGHT_ANKLE,96.709534,162,0.000000
200,1773659142816,LEFT_ANKLE,97.057289,163,0.000000
200,1773659143458,RIGHT_ANKLE,94.196327,164,0.000000
200,1773659144134,LEFT_ANKLE,92.086403,165,0.000000
200,1773659144721,RIGHT_ANKLE,94.196327,166,0.000000
200,1773659145356,LEFT_ANKLE,94.344429,167,0.000000
200,1773659145939,RIGHT_ANKLE,96.720268,168,0.000000
200,1773659146567,LEFT_ANKLE,97.414757,169,0.000000
200,1773659147158,RIGHT_ANKLE,99.759636,170,0.000000
200,1773659147789,LEFT_ANKLE,97.383812,171,0.000000
200,1773659148424,RIGHT_ANKLE,97.383812,172,0.000000
200,1773659149055,LEFT_ANKLE,95.238579,173,0.000000
200,1773659149740,RIGHT_ANKLE,94.887505,174,0.000000
200,1773659150369,LEFT_ANKLE,94.887505,175,0.000000
200,1773659150963,RIGHT_ANKLE,94.988281,176,0.000000
200,1773659151592,LEFT_ANKLE,95.288727,177,0.000000
200,1773659152275,RIGHT_ANKLE,92.875580,178,0.000000
200,1773659152811,LEFT_ANKLE,97.263039,179,0.000000
200,1773659153399,RIGHT_ANKLE,99.480141,180,0.000000
200,1773659154029,LEFT_ANKLE,97.556129,181,0.000000
200,1773659154615,RIGHT_ANKLE,99.889336,182,0.000000
200,1773659155248,LEFT_ANKLE,99.889336,183,0.000000
200,1773659155885,RIGHT_ANKLE,97.355217,184,0.000000
200,1773659156562,LEFT_ANKLE,94.738777,185,0.000000
200,1773659157104,RIGHT_ANKLE,97.122437,186,0.000000
200,1773659157829,LEFT_ANKLE,92.534851,187,0.000000
200,1773659158467,RIGHT_ANKLE,92.287231,188,0.000000
200,1773659159195,LEFT_ANKLE,88.476265,189,0.000000
200,1773659159833,RIGHT_ANKLE,90.282127,190,0.000000
200,1773659160510,LEFT_ANKLE,88.476265,191,0.000000
200,1773659161054,RIGHT_ANKLE,92.238014,192,0.000000
200,1773659162368,RIGHT_ANKLE,88.362587,193,0.000000
200,1773659163539,RIGHT_ANKLE,77.969475,194,0.000000
200,1773659164807,RIGHT_ANKLE,62.394390,195,0.000000
